PDGnumb,PosX,PosY,PosZ,Momentum[GeV],theta,phi
-13,438.755,154.875,1400,2.2998,3.0151,3.88989
13,-286.072,392.32,1400,41.4812,3.08373,4.25356
13,357.509,101.33,1400,4.21195,2.58653,4.94187
-13,438.93,-327.977,1400,2.7543,2.24712,3.32828
-13,-429.318,279.665,1400,1.12453,2.34571,1.14282
-13,-473.353,-453.851,1400,21.8736,2.7051,3.40932
-13,127.552,-461.865,1400,0.311956,2.63707,5.8409
13,-456.522,176.404,1400,0.166391,2.9888,0.745546
-13,62.1729,267.883,1400,11.7286,2.08333,2.15666
-13,-285.699,-22.1911,1400,0.545693,3.03905,1.74401
13,437.546,367.93,1400,0.185603,2.74461,2.1467
-13,75.0056,-157.224,1400,14.2997,2.91703,2.93949
-13,-453.451,-178.207,1400,1.04118,2.89075,5.68153
-13,-243.648,493.802,1400,7.43253,2.33169,3.21624
13,128.093,-236.786,1400,1.35794,2.57002,0.677572
13,378.389,271.546,1400,1.82671,2.59273,5.67126
-13,227.242,-244.053,1400,1.98917,2.3625,2.82597
13,-12.0598,113.017,1400,1.40941,2.75284,0.454572
13,87.192,-185.911,1400,10.1778,2.71401,4.58309
13,-243.28,42.806,1400,2.34165,2.7923,2.58237
13,-362.983,162.295,1400,2.40302,2.95944,5.93601
13,78.4436,134.323,1400,5.79366,2.65865,3.65663
-13,-251.019,283.06,1400,14.8703,1.97292,5.30937
-13,-387.323,353.184,1400,0.174912,2.65405,5.17498
-13,-326.109,217.085,1400,0.758555,2.73587,4.53028
13,230.375,253.21,1400,2.0802,2.76811,1.21244
-13,365.821,422.509,1400,1.69606,2.70079,2.31124
13,-187.884,-24.758,1400,3.36459,2.1427,2.14349
-13,411.558,11.9893,1400,10.2422,2.18146,2.75403
13,371.888,267.882,1400,0.508607,2.59978,5.1961
13,-321.969,-129.93,1400,0.938026,2.71673,4.0136
13,-380.72,-129.706,1400,1.15303,2.32691,5.10521
-13,-473.656,-108.235,1400,7.20309,2.79636,5.24492
-13,-100.324,-472.361,1400,1.09769,2.30251,3.70922
13,-114.865,223.787,1400,4.39423,2.45789,3.42479
13,88.1085,-57.8812,1400,4.66117,2.70489,0.450877
13,183.58,416.068,1400,8.8063,2.9195,5.83021
13,277.966,-470.13,1400,7.77137,2.321,6.193
-13,57.107,-18.2277,1400,0.0842235,2.77398,3.77672
-13,485.113,351.895,1400,0.0332411,2.90345,3.90493
-13,-463.589,359.71,1400,0.563137,2.68682,2.14225
-13,-414.597,-243.357,1400,5.00468,2.69627,1.54161
-13,-474.162,-58.4113,1400,42.156,2.70999,4.11078
-13,-240.855,-251.381,1400,5.41253,2.68855,3.75894
-13,-235.262,409.945,1400,1.2633,2.50594,1.37752
13,387.28,-336.273,1400,1.32815,2.39135,4.30174
-13,-284.323,303.342,1400,17.0938,2.595,1.67534
13,230.363,-303.669,1400,9.30037,2.58641,1.58847
13,-401.505,244.248,1400,1.87352,2.18692,0.0343756
-13,446.139,-431.931,1400,1.47925,2.28045,0.0512035
-13,64.2251,175.32,1400,0.995106,2.61934,1.24109
13,25.7065,3.59392,1400,2.94672,2.79183,4.5351
-13,-435.807,-147.487,1400,6.14052,2.80294,4.96458
13,439.302,-375.681,1400,0.461054,3.00249,3.57303
-13,-220.721,342.635,1400,0.0995694,3.06027,3.44004
13,-32.2966,-134.875,1400,5.03103,2.77944,6.00513
13,-164.758,-247.432,1400,1.04264,3.07388,1.06232
13,-438.452,246.445,1400,2.65628,1.96249,3.80362
-13,-78.246,158.046,1400,12.6632,2.37072,3.89128
13,-330.631,248.191,1400,1.75936,2.46447,2.67286
-13,-319.214,-394,1400,0.466609,2.79243,5.36837
-13,11.4195,-132.83,1400,0.332558,2.26429,0.447302
13,-65.5939,305.272,1400,0.391501,2.77555,3.16946
-13,351.093,182.571,1400,0.838639,2.3986,0.839175
13,-233.24,-345.928,1400,0.911051,2.55707,5.95273
-13,-21.15,-435.904,1400,1.86996,2.76509,0.982523
-13,-136.239,380.27,1400,3.11003,2.47798,4.54254
-13,-66.2949,-405.924,1400,9.32524,2.90195,5.20726
13,-360.185,-188.101,1400,1.08948,2.4856,3.34204
-13,-52.384,-275.43,1400,4.09287,2.61612,1.46199
13,-354.067,-395.18,1400,5.95683,2.35912,4.39979
-13,316.685,120.032,1400,0.387123,2.63093,2.90991
13,318.28,224.334,1400,2.63529,2.09572,2.30386
13,-499.964,-365.947,1400,0.153483,2.74924,1.82054
13,-187.667,63.5916,1400,1.68988,2.74583,1.13481
13,-50.6836,489.316,1400,21.9199,2.27624,3.86933
13,177.044,-106.446,1400,5.38464,2.50302,0.996031
13,-387.206,-116.276,1400,4.46713,2.88047,0.428672
-13,-216.814,-451.24,1400,2.97942,2.52711,1.22913
13,-420.004,-47.7144,1400,4.97406,2.75273,3.16084
13,152.222,-463.109,1400,0.204013,2.78501,1.64272
13,-54.2773,-54.3881,1400,1.27861,2.60882,3.02926
13,-493.924,123.589,1400,0.331158,2.1069,0.0210777
13,382.346,323.563,1400,1.14542,2.25963,2.59789
-13,378.727,315.318,1400,2.72542,2.1998,6.03925
-13,-453.178,135.178,1400,0.871186,2.17436,5.24199
13,71.9054,-441.424,1400,1.12239,2.43028,2.86766
13,-478.59,-87.4068,1400,2.08053,2.08619,5.83812
13,-105.731,-485.776,1400,2.52156,2.77964,5.59091
13,439.837,17.8988,1400,3.57249,2.94851,2.37487
-13,-376.237,-303.64,1400,1.50722,2.77413,3.69565
13,-320.489,-145.545,1400,12.0709,1.89476,0.0136623
13,163.112,-195.85,1400,3.19261,2.953,5.74105
-13,447.087,-67.3926,1400,1.89659,2.86036,0.995623
13,-186.37,-203.301,1400,0.885417,2.45107,1.85423
13,-155.726,-356.451,1400,0.812144,2.83631,3.76217
13,252.669,162.774,1400,37.4421,2.74967,3.82847
-13,-335.913,196.489,1400,1.33736,2.96029,3.99686
-13,-448.174,234.681,1400,0.565756,2.81338,3.84947
-13,-379.332,8.91048,1400,1.46254,2.65185,1.85863
13,472.759,-428.06,1400,0.193693,2.40431,3.47406
-13,-161.634,231.101,1400,1.92911,2.32279,4.27982
13,49.8513,-464.031,1400,6.91526,2.58439,6.13562
-13,-128.797,-31.6747,1400,4.40833,2.63445,2.30921
13,288.675,75.8303,1400,0.906597,2.65824,1.99264
-13,396.522,119.279,1400,14.8599,2.53295,5.38358
-13,262.107,-101.687,1400,1.89048,2.36551,1.75558
13,97.8621,13.4719,1400,4.3592,2.37622,3.85536
13,-301.493,-169.326,1400,1.78478,2.98409,1.8334
-13,-160.917,9.4825,1400,3.22143,2.9746,3.91889
-13,132.764,378.264,1400,1.72005,2.92747,2.75165
13,-112.062,-386.613,1400,0.371945,2.34025,5.36072
13,-7.72583,-159.454,1400,5.91806,2.37758,0.21936
13,-319.915,146.433,1400,2.41765,2.20649,1.48391
-13,-40.4791,-12.4883,1400,0.952921,2.29796,3.14598
13,374.438,72.4627,1400,1.76242,2.75858,1.78976
13,256.028,-406.27,1400,6.5243,2.32,0.0296728
13,-25.5725,-59.7958,1400,2.03734,2.82961,4.14903
13,27.6727,-390.112,1400,4.00292,2.28138,4.46514
13,268.242,-386.756,1400,1.03702,2.89036,3.35514
-13,274.319,69.0272,1400,5.57309,2.34392,3.27214
-13,-39.6927,34.8897,1400,1.55119,2.87558,5.37335
13,-105.654,-112.407,1400,0.394619,2.81097,5.11193
-13,-368.025,-433.403,1400,0.26466,2.71109,5.25077
13,-79.8771,171.038,1400,1.67693,2.51617,0.29805
13,-86.0469,-472.028,1400,1.96086,2.43384,5.3303
-13,445.96,157.864,1400,2.36264,2.20968,4.90781
13,51.0619,-457.37,1400,0.61858,2.83473,1.06546
13,-50.4467,-269.156,1400,0.676536,2.91746,6.04093
13,-475.87,263.919,1400,0.894698,2.46847,5.26089
-13,-150.732,-49.5872,1400,2.23324,2.45436,0.225167
-13,-318.3,-239.74,1400,2.08582,2.11998,5.06253
13,-32.5875,-10.7286,1400,0.0987469,2.92168,1.76419
13,-435.648,389.402,1400,4.80157,2.89558,5.54124
-13,370.724,430.606,1400,0.618427,2.83053,6.24805
13,-56.818,-115.627,1400,4.17777,2.51877,3.46014
13,-359.213,-206.213,1400,7.62215,2.82615,1.97986
13,412.166,-435.632,1400,0.435433,2.51968,1.43494
13,-262.761,257.757,1400,0.698249,2.76364,4.49822
13,-27.1496,-293.314,1400,57.8083,2.06987,3.69296
13,218.046,-307.372,1400,4.38542,2.48906,5.93298
-13,303.048,172.732,1400,0.879018,2.50687,1.59426
13,-91.7612,443.432,1400,24.793,2.6863,4.80818
13,24.8358,-497.513,1400,10.9191,1.9823,4.62006
-13,5.59426,-69.6341,1400,14.2937,2.98877,4.81719
13,-47.4873,-124.961,1400,2.2994,2.7299,2.28052
13,-308.296,-66.8058,1400,1.10758,2.40972,1.63474
13,136.721,-205.073,1400,34.8186,2.33622,1.97188
-13,-207.712,155.272,1400,2.79052,2.3691,1.29159
13,309.55,-31.388,1400,0.208093,3.08431,3.53322
-13,47.2295,97.0518,1400,1.17917,2.518,3.66034
-13,-436.759,458.216,1400,1.70886,2.69901,4.30778
13,-142.936,-1.33573,1400,1.76268,2.73088,2.25812
13,-91.0134,-369.291,1400,4.85067,2.48976,5.37755
13,216.237,365.858,1400,1.86289,2.17773,1.11773
-13,417.576,468.434,1400,0.840118,2.56786,3.59784
13,262.451,-363.494,1400,1.3025,2.89929,2.83589
13,307.79,-61.0852,1400,1.45351,2.93872,4.14844
13,-493.68,17.3612,1400,3.3813,2.90997,5.95985
13,-237.298,-233.9,1400,0.104947,2.39323,1.93867
-13,98.973,399.296,1400,5.00581,2.37011,0.08457
13,-434.385,-147.624,1400,3.55806,2.74867,4.20956
-13,300.319,-470.998,1400,2.89157,2.04701,5.95809
-13,491.823,-25.3085,1400,1.25612,2.76233,2.41724
13,-327.886,467.699,1400,10.1745,2.40485,4.65104
13,430.764,-87.8203,1400,7.2331,2.81234,5.24267
13,324.362,-383.413,1400,1.29536,2.61093,3.33358
-13,297.808,-109.427,1400,0.189444,2.29162,0.672643
-13,11.7194,-14.5622,1400,0.418386,2.92453,5.92519
13,216.895,456.838,1400,0.541604,3.1298,3.86165
13,-454.655,-486.872,1400,1.87851,2.75827,5.1332
-13,217.969,72.8897,1400,11.1194,2.47708,4.48207
-13,-12.9428,384.803,1400,1.4217,2.50991,1.42397
-13,-26.6239,20.9707,1400,4.65708,2.52342,2.24268
-13,72.3788,349.924,1400,0.247671,2.75367,2.33649
-13,279.905,-62.7222,1400,3.11687,2.65146,3.1497
13,-364.992,-171.525,1400,8.73636,2.60898,4.38665
-13,247.851,-359.697,1400,9.60842,2.32376,4.35952
-13,-19.648,-226.452,1400,46.1728,1.70056,3.30805
13,236.634,-288.018,1400,1.7105,2.67481,0.910671
-13,-346.08,-302.38,1400,59.315,2.52081,4.86592
13,201.921,292.895,1400,0.29559,2.92792,4.42985
-13,401.854,-275.127,1400,0.91769,2.43891,3.23612
13,23.4351,303.641,1400,8.06055,2.40057,0.50072
-13,401.8,478.646,1400,2.54003,2.38585,0.67065
13,-258.013,282.706,1400,0.579962,2.96981,1.33645
-13,-203.496,-288.775,1400,1.03853,2.61217,4.73521
13,375.306,-467.784,1400,1.10375,2.86118,4.361
-13,-473.385,316.912,1400,1.64296,2.53061,1.83249
13,-21.7779,-194.716,1400,1.10818,2.47796,5.63794
-13,354.693,162.327,1400,0.570405,2.73516,3.61608
-13,-249.035,351.17,1400,1.20519,2.37002,1.06776
-13,-265.303,-113.311,1400,1.52504,2.53238,3.82155
-13,428.149,-165.813,1400,1.85467,3.06209,2.77284
13,-345.439,-198.165,1400,0.857575,2.34649,3.01097
-13,-75.8287,-65.8477,1400,16.2586,2.65307,2.27356
13,-279.223,92.4468,1400,1.08131,1.99676,1.74642
-13,-87.3823,275.053,1400,2.29623,2.91397,2.47842
13,-451.751,-107.396,1400,23.8254,2.87192,4.39669
13,-118.313,274.165,1400,6.85338,2.8202,1.58667
-13,467.503,310.132,1400,0.721358,2.30709,3.16602
-13,170.097,-419.973,1400,2.08406,2.53982,2.1677
13,-55.3731,-463.808,1400,2.12803,2.92052,1.04298
13,-275.762,-441.194,1400,1.96269,2.01369,4.81058
-13,-171.097,336.412,1400,0.608062,2.80671,3.64368
13,-411.941,-209.778,1400,5.47979,2.67665,1.50152
13,397.684,230.001,1400,8.34967,2.90403,3.53846
13,475.535,250.253,1400,3.05816,2.65531,6.14465
13,-249.062,-99.9469,1400,4.98294,2.38575,6.09545
-13,-171.397,326.322,1400,0.40511,2.61189,5.16413
13,-80.2318,-417.457,1400,1.21767,2.52581,5.03819
13,-286.781,233.776,1400,3.31246,2.76389,0.025579
-13,-273.706,-133.293,1400,1.29603,2.68795,4.41097
-13,-464.997,-342.928,1400,4.28513,2.47847,0.423766
13,302.089,317.227,1400,1.74822,2.87069,1.7583
13,483.155,171.798,1400,13.3608,2.65269,2.92386
-13,-457.447,-404.253,1400,13.1361,2.92189,0.785541
13,389.487,98.5788,1400,2.17508,3.03954,6.19554
-13,476.01,-203.836,1400,0.783445,2.81085,1.78229
-13,394.62,-250.023,1400,0.232445,2.72997,2.32197
13,-25.7289,-481.61,1400,3.88547,2.78853,4.26057
13,-300.2,-446.112,1400,7.1952,2.41699,0.368329
13,4.52059,425.821,1400,1.6772,2.81062,5.51936
13,294.571,100.418,1400,2.774,2.72037,3.44194
13,-268.993,353.601,1400,0.892565,3.01918,1.74212
-13,447.853,254.011,1400,2.04059,2.72122,3.88255
-13,-341.032,252.439,1400,2.1576,2.379,3.00414
13,-259.74,482.077,1400,1.77819,2.51259,1.96849
13,-252.79,-164.953,1400,1.37677,2.44531,0.784257
13,499.867,280.17,1400,4.4385,2.77191,1.80464
13,457.262,495.141,1400,8.60551,2.89642,0.95308
13,359.8,-379.645,1400,31.0109,2.5768,0.901473
13,-171.681,110.148,1400,9.25796,2.39588,5.30052
-13,494.383,491.653,1400,11.6463,2.98335,0.824696
13,321.282,-54.2771,1400,0.834641,2.79631,3.76842
13,-297.188,-479.588,1400,12.3059,2.44303,4.10182
13,-314.937,171.349,1400,12.5486,2.91594,5.12948
13,28.2288,144.859,1400,1.13751,2.59975,5.85543
13,-351.337,-46.6701,1400,2.24677,2.20501,0.405299
-13,-256.596,-273.939,1400,2.28009,2.83355,3.5327
-13,410.351,239.304,1400,1.07928,2.58532,5.71251
13,73.7721,232.105,1400,6.63932,2.0734,0.162627
-13,493.983,-392.906,1400,0.636909,2.56086,5.39456
13,-409.11,-163.94,1400,5.8873,2.68784,5.79875
13,-233.421,-192.234,1400,1.93781,2.81532,3.03222
13,128.848,-387.077,1400,10.2352,2.42578,4.047
13,283.097,-167.625,1400,2.38033,2.83198,2.88076
-13,481.293,-216.743,1400,2.16984,2.2012,4.92921
-13,-337.901,451.351,1400,1.04478,2.52063,1.91492
13,378.085,-474.399,1400,7.4514,2.47462,1.3669
13,-21.3505,-345.883,1400,1.02424,2.10308,1.44566
-13,408.138,240.812,1400,104.419,2.74259,0.647677
13,-179.31,463.128,1400,17.7576,2.73501,1.72917
13,219.637,286.91,1400,1.26403,2.51944,1.22215
13,-312.273,-209.779,1400,4.19254,2.66354,4.86768
-13,391.588,-412.123,1400,2.23636,2.33508,1.81702
-13,66.1535,123.676,1400,2.64274,2.93104,1.55499
13,253.916,170.099,1400,0.747399,2.99013,4.85612
-13,82.7181,-318.732,1400,0.0196287,2.95971,4.80459
-13,386.156,44.4738,1400,4.42591,2.27301,1.71594
-13,-102.163,442.093,1400,0.103508,2.8178,2.58049
13,429.289,-77.7625,1400,0.579875,2.80875,2.70926
13,-202.573,55.3248,1400,19.7106,2.52268,5.00735
-13,-212.83,-144.052,1400,7.42466,2.91931,1.10618
-13,-48.2669,-286.004,1400,1.17294,2.85425,4.89603
13,122.409,-342.83,1400,8.71898,2.92349,4.98895
-13,290.025,47.0504,1400,0.576169,2.66137,1.22412
13,-401.241,66.0721,1400,0.0637684,2.5975,1.63628
-13,231.868,-482.886,1400,0.231041,2.55942,0.93206
-13,142.823,403.363,1400,3.37702,2.60233,2.37266
13,-265.338,-172.529,1400,1.11284,2.56639,5.26381
-13,278.32,259.109,1400,7.68947,2.63358,2.36644
-13,-30.7956,-250.84,1400,1.91614,2.84198,2.99905
13,-273.325,-497.513,1400,0.139147,2.85887,4.69804
-13,251.069,197.208,1400,0.660926,2.01525,0.909139
-13,9.92139,257.635,1400,0.202421,2.85726,1.41764
-13,414.893,30.2603,1400,1.29532,2.55766,4.42476
13,-119.828,-384.884,1400,2.88992,2.12152,5.88825
-13,-18.6697,-341.39,1400,5.09874,2.48972,4.42417
13,-324.385,159.795,1400,2.44539,2.35961,4.6096
-13,-203.434,436.601,1400,6.21357,1.8809,4.23464
-13,-76.2297,-100.847,1400,5.79873,2.87369,4.87332
13,-58.077,98.8716,1400,3.92559,2.89289,3.2506
-13,286.071,-283.865,1400,0.81585,2.02227,6.10013
13,-273.08,-277.562,1400,1.96654,2.80151,4.30899
13,-139.533,193.332,1400,32.7603,2.37695,2.25387
13,-497.204,381.305,1400,1.67127,2.55827,2.12934
-13,354.965,-421.502,1400,0.593378,2.45012,0.444664
13,367.669,-362.679,1400,5.50657,2.68464,6.03939
13,-406.573,203.948,1400,0.974129,2.53483,1.93265
-13,320.101,-299.32,1400,1.11455,2.13245,2.94501
-13,-237.592,70.6471,1400,1.25776,2.88829,0.0344418
-13,264.088,328.219,1400,1.94686,2.17388,6.03302
13,322.726,218.469,1400,9.11679,2.8608,1.67961
13,-428.849,-425.078,1400,0.160211,2.67056,1.59087
13,-226.72,118.507,1400,8.82356,2.78497,3.34631
13,398.21,-1.63604,1400,0.886908,2.33461,1.50242
13,-311.347,-154.502,1400,3.22527,3.11784,1.9457
-13,203.757,-93.4695,1400,0.907031,2.40888,3.00397
-13,193.198,321.578,1400,1.35233,2.58553,1.9688
13,-106.215,274.645,1400,4.74415,2.56126,3.68987
-13,73.6674,-402.538,1400,2.91067,2.41225,1.45754
13,453.929,-445.141,1400,3.52498,2.02692,1.28434
13,263.034,-279.239,1400,3.98709,2.55613,2.4116
-13,-32.0942,-16.0813,1400,3.47815,2.4876,2.27212
-13,-119.121,218.843,1400,6.89131,2.42536,3.64854
-13,-435.818,221.49,1400,6.74524,2.6881,0.902792
-13,330.59,392.903,1400,13.049,2.04164,5.59356
13,28.8733,48.2115,1400,1.29888,2.79125,5.59408
-13,-334.598,-33.9232,1400,12.01,2.85577,0.0746893
13,-4.26051,198.38,1400,7.31559,2.80721,5.67605
-13,178.155,268.561,1400,0.336952,3.01576,4.181
13,-398.022,453.446,1400,1.75084,2.48021,1.75731
-13,-281.195,-476.46,1400,2.17807,2.23578,3.98616
13,-324.561,-153.485,1400,6.76296,2.08241,2.50254
13,-267.562,-474.891,1400,2.25941,2.33985,4.93783
-13,-14.9647,-486.382,1400,7.1252,2.09172,2.12651
-13,196.971,90.4235,1400,0.840437,2.44572,5.09592
-13,64.4906,-404.857,1400,0.221879,2.47915,1.70468
13,429.694,145.567,1400,0.888645,2.56875,1.5536
13,1.81303,-123.459,1400,6.76252,2.11424,0.125739
13,-36.3294,-255.307,1400,0.809503,2.78646,1.07114
13,249.152,-144.287,1400,2.61498,2.89094,5.13317
13,35.9858,-205.59,1400,1.32917,1.89065,0.625566
-13,-259.096,300.221,1400,2.32196,2.50487,4.949
-13,-474.456,75.7768,1400,3.19608,2.66594,2.51273
13,281.072,-332.122,1400,2.83615,2.48311,1.58797
13,492.864,18.2465,1400,2.26061,2.96976,3.84781
-13,-418.305,494.906,1400,0.421316,2.79483,1.09267
13,-133.677,402.78,1400,14.4055,2.77471,5.85168
-13,-335.953,476.717,1400,1.38278,2.44435,2.69365
13,238.642,382.036,1400,0.142825,2.83186,0.709038
-13,-81.6827,-345.301,1400,0.243868,2.36657,5.26306
-13,51.7088,-293.613,1400,1.34559,2.53834,4.72309
13,-56.2905,-193.321,1400,7.10457,2.13657,3.27562
13,-339.437,-260.4,1400,4.20985,2.8392,5.72699
13,-279.366,317.666,1400,3.1771,2.73447,4.95368
-13,-12.96,-62.655,1400,10.5739,2.43572,3.22079
13,140.596,274.837,1400,7.8758,2.26531,4.88002
13,395.652,338.423,1400,7.51019,2.27535,2.3882
-13,-481.289,-306.202,1400,0.883191,2.37496,1.91432
-13,-41.7353,289.537,1400,0.697023,2.39518,0.733819
13,-475.619,483.385,1400,2.61833,2.60011,5.49702
13,276.275,-212.66,1400,0.856961,2.34848,4.78409
-13,-347.098,-397.448,1400,0.942599,2.65072,4.07115
13,422.284,-106.683,1400,0.841006,2.51737,0.63374
-13,316.986,-442.609,1400,1.30834,2.07278,0.32217
13,297.503,-426.905,1400,2.65222,2.74295,2.49119
13,-43.6855,-153.77,1400,2.97821,2.36226,1.58033
13,6.58439,303.968,1400,0.714061,2.76119,1.35185
13,403.401,42.1786,1400,0.200123,2.64423,3.28766
13,-184.217,387.5,1400,24.2981,1.99446,5.5242
-13,222.673,71.4033,1400,1.38652,2.47789,1.92114
13,-329.706,-362.367,1400,1.39791,2.92478,2.60308
13,-137.966,-47.686,1400,4.46064,2.38357,1.82705
13,179.034,293.262,1400,0.147413,2.63123,3.89569
-13,127.566,419.469,1400,4.03619,2.3034,1.23892
-13,-138.684,-396.23,1400,1.83039,2.48501,3.48319
-13,289.295,-207.668,1400,0.637859,2.85105,3.02607
-13,44.6885,405.502,1400,0.532921,2.42132,0.448578
13,-65.5587,-281.884,1400,3.15851,2.80926,3.70294
13,403.992,-484.944,1400,2.80215,2.86131,0.935956
13,-495.924,-454.608,1400,4.88962,2.62555,4.47007
-13,-438.206,-478.675,1400,0.166097,2.33271,4.64094
13,-265.375,374.068,1400,0.970204,2.38704,2.21863
13,-201.283,-305.094,1400,2.90595,2.26436,2.58364
13,348.42,223.262,1400,2.04406,2.64311,4.63435
-13,485.348,367.158,1400,7.00421,2.603,1.97276
-13,-156.303,-12.3004,1400,14.6307,2.56598,3.03072
13,362.428,-208.658,1400,3.00874,2.7899,3.60435
13,-295.319,-297.723,1400,3.35788,3.09524,4.28755
-13,-220.199,-207.644,1400,0.999232,2.44288,6.11414
13,280.075,-279.604,1400,0.314587,2.64405,0.638567
-13,13.4983,266.71,1400,1.11883,2.65813,3.17204
13,-31.7307,-116.525,1400,2.40505,2.99618,0.130163
-13,315.18,348.805,1400,11.2007,2.65969,5.40546
13,-109.626,3.99661,1400,1.11805,2.59353,1.16942
13,-357.856,383.29,1400,2.28987,2.96756,3.06536
-13,-282.967,78.082,1400,3.76705,2.99252,4.84037
13,314.282,187.767,1400,26.0522,1.70037,4.50549
13,27.9845,455.507,1400,2.55944,2.86109,4.38764
13,481.965,-28.5003,1400,7.62203,1.71167,0.338288
-13,-367.484,329.993,1400,5.35907,2.59778,4.84705
-13,-314.034,-90.4617,1400,4.71493,2.76986,3.71581
-13,102.862,-326.635,1400,0.818561,2.66428,4.63602
13,361.831,-192.041,1400,1.03033,1.93905,4.68447
13,390.948,402.812,1400,3.5421,2.6978,4.75738
13,248.635,351.121,1400,2.38249,2.35411,0.743291
13,396.389,-152.182,1400,0.298812,2.78226,3.2713
-13,497.485,-85.3384,1400,0.58799,2.48327,0.333117
-13,156.277,-205.822,1400,0.545244,2.73838,4.1296
13,-283.249,-131.988,1400,36.678,2.09196,4.08566
13,492.706,-334.399,1400,3.49892,2.86753,5.77599
-13,-12.1297,-447.3,1400,2.25345,2.48044,5.0062
-13,-67.468,-404.129,1400,41.1498,2.39461,3.88303
-13,-169.23,-392.546,1400,0.732491,2.42137,2.18686
-13,89.6269,55.4604,1400,2.44513,2.6174,1.2209
13,423.632,117.448,1400,0.295613,2.80843,4.45222
13,30.4852,15.5102,1400,0.977057,2.37551,5.55719
13,-343.944,23.5829,1400,38.9054,1.80427,3.56771
13,161.872,-30.7075,1400,0.311764,2.33859,2.81015
-13,164.023,60.1549,1400,1.74904,2.9555,4.13229
-13,211.726,279.333,1400,2.65252,2.86951,4.40367
13,-429.995,-488.208,1400,0.98867,2.53731,4.431
-13,-12.0493,280.304,1400,0.367892,2.79724,2.52331
13,-41.4208,-4.59308,1400,7.49318,2.36521,6.12429
13,317.647,-415.722,1400,8.84855,2.73533,6.18578
-13,-284.691,62.6459,1400,7.72763,2.46184,2.85753
-13,-25.3895,89.063,1400,0.230866,2.937,0.698661
-13,489.935,418.811,1400,2.14268,2.1635,0.387032
-13,457.542,-416.94,1400,1.48737,2.26005,1.59938
13,-214.992,-498.041,1400,1.27798,2.77593,3.54948
13,276.947,386.488,1400,0.790136,2.7466,2.02946
-13,-303.658,-447.556,1400,4.89668,2.41631,0.0556023
-13,-173.224,85.8053,1400,0.203525,2.33424,2.07283
13,-319.244,-6.54051,1400,0.327446,2.57008,3.48162
-13,243.924,402.675,1400,0.238584,2.85887,4.89738
13,399.617,-194.81,1400,4.87126,2.5421,2.46711
13,-279.774,-306.538,1400,4.76379,2.05602,3.99372
13,-133.909,-215.731,1400,0.403188,2.40477,6.01584
13,-376.743,-362.342,1400,1.44633,2.74791,5.63236
-13,344.354,-251.172,1400,1.90702,2.88676,1.36212
13,-93.0528,294.555,1400,3.08547,2.47834,3.29824
13,-134.559,-165.143,1400,25.6207,2.03487,6.20336
13,340.702,-126.297,1400,0.279539,2.23377,5.9419
13,415.54,-239.255,1400,0.492624,3.08219,1.99502
-13,401.367,75.4381,1400,0.256599,2.71334,1.01392
-13,242.721,-238.534,1400,8.85171,2.33733,3.66978
-13,-494.669,-304.56,1400,2.38607,2.2887,1.9093
-13,-30.1538,-462.375,1400,0.435875,2.88186,0.332061
-13,-211.36,-237.716,1400,4.95399,2.241,3.12441
13,212.25,243.221,1400,1.21747,2.82482,3.28388
13,-11.573,320.391,1400,2.29988,2.69108,3.01981
-13,185.589,63.8946,1400,4.1241,2.8849,3.92618
13,411.15,27.2095,1400,1.84943,2.19693,2.98402
-13,459.222,94.9297,1400,2.91788,2.21062,4.91702
-13,175.047,472.517,1400,0.408144,2.40071,0.707307
-13,62.5444,286.968,1400,11.97,2.54328,5.42676
13,338.064,-366.73,1400,6.59946,2.35346,3.30684
-13,-358.092,46.6295,1400,2.13174,2.18228,2.65033
-13,-404.276,42.6651,1400,0.96181,3.05541,5.32182
-13,345.468,-212.241,1400,2.49867,2.53644,1.30375
-13,76.3751,53.3079,1400,7.21443,2.51461,0.553469
