event_no,PDGnumb,PosX,PosY,PosZ,time,volume_ref,volume_no
2226,-13,-56.1615,164.632,1200.5,0.858246,1,2
2226,-13,-86.3301,143.387,1150.5,1.07289,1,1
2226,-13,-116.557,122.23,1100.5,1.28754,1,0
2227,-13,259.12,-359.187,1300.5,0.457957,1,4
2227,-13,225.471,-390.073,1250.5,0.686073,1,3
2227,-13,191.935,-420.886,1200.5,0.913882,1,2
2227,-13,158.269,-451.7,1150.5,1.14192,1,1
2227,-13,124.408,-482.592,1100.5,1.37042,1,0
2228,13,284.295,-238.166,1300.5,0.410483,1,4
2228,13,274.59,-206.626,1250.5,0.614877,1,3
2228,13,264.98,-175.211,1200.5,0.818997,1,2
2228,13,255.29,-143.859,1150.5,1.02306,1,1
2228,13,245.446,-112.441,1100.5,1.22733,1,0
2231,-13,-169.817,359.906,1300.5,0.478918,1,4
2231,-13,-120.994,374.595,1250.5,0.717155,1,3
2231,-13,-72.1767,389.295,1200.5,0.95539,1,2
2231,-13,-23.3201,404.015,1150.5,1.19373,1,1
2231,-13,25.5309,418.747,1100.5,1.43206,1,0
2232,13,49.1489,253.724,1300.5,0.376163,1,4
2232,13,65.3259,234.118,1250.5,0.563318,1,3
2232,13,81.4899,214.502,1200.5,0.750472,1,2
2232,13,97.6719,194.906,1150.5,0.93762,1,1
2232,13,113.862,175.314,1100.5,1.12477,1,0
2234,-13,-18.0973,-399.891,1300.5,0.661177,1,4
2234,-13,6.9191,-479.66,1250.5,0.984407,1,3
2234,-13,6.91975,-479.662,1250.5,0.991005,1,3
2235,13,-191.784,-371.85,1300.5,0.516008,1,4
2235,13,-250.209,-368.656,1250.5,0.772797,1,3
2235,13,-308.676,-365.46,1200.5,1.02969,1,2
2235,13,-367.169,-362.253,1150.5,1.28665,1,1
2235,13,-425.673,-359.005,1100.5,1.54365,1,0
2236,-13,-57.0404,-320.796,1300.5,0.336796,1,4
2236,-13,-54.8174,-322.806,1250.5,0.504357,1,3
2236,-13,-52.5613,-324.808,1200.5,0.671923,1,2
2236,-13,-50.2888,-326.797,1150.5,0.839489,1,1
2236,-13,-47.9733,-328.849,1100.5,1.00707,1,0
2236,-13,-65.851,-390.699,-1099.5,8.41888,0,0
2236,-13,-70.5072,-390.918,-1149.5,8.58963,0,1
2236,-13,-75.0949,-391.173,-1199.5,8.76037,0,2
2236,-13,-79.6581,-391.392,-1249.5,8.93111,0,3
2236,-13,-84.2054,-391.658,-1299.5,9.10185,0,4
2237,13,277.505,-417.718,1300.5,0.400169,1,4
2237,13,306.3,-402.593,1250.5,0.59934,1,3
2237,13,335.147,-387.435,1200.5,0.798623,1,2
2237,13,363.928,-372.282,1150.5,0.997791,1,1
2237,13,392.65,-357.145,1100.5,1.19685,1,0
2238,13,-427.7,298.837,1300.5,0.375441,1,4
2238,13,-404.387,290.408,1250.5,0.562177,1,3
2238,13,-381.016,281.94,1200.5,0.74902,1,2
2238,13,-357.656,273.477,1150.5,0.935841,1,1
2238,13,-334.345,265.012,1100.5,1.12259,1,0
2239,-13,-182.41,-256.686,1300.5,0.457975,1,4
2239,-13,-183.011,-210.359,1250.5,0.685582,1,3
2239,-13,-183.584,-164.041,1200.5,0.913174,1,2
2239,-13,-184.215,-117.728,1150.5,1.14075,1,1
2239,-13,-184.917,-71.3533,1100.5,1.36848,1,0
2240,-13,128.485,-256.21,1300.5,0.650597,1,4
2240,-13,210.472,-269.96,1250.5,0.974237,1,3
2240,-13,292.501,-283.738,1200.5,1.29801,1,2
2240,-13,374.449,-297.532,1150.5,1.62156,1,1
2240,-13,456.399,-311.352,1100.5,1.94513,1,0
2242,-13,367.454,303.416,1300.5,0.479641,1,4
2242,-13,317.431,299.117,1250.5,0.717692,1,3
2242,-13,267.234,294.842,1200.5,0.956173,1,2
2242,-13,217.277,290.727,1150.5,1.19403,1,1
2242,-13,167.338,286.508,1100.5,1.43189,1,0
2243,13,185.74,-13.7626,1300.5,0.349103,1,4
2243,13,179.78,-26.9678,1250.5,0.522802,1,3
2243,13,173.792,-40.1768,1200.5,0.696516,1,2
2243,13,167.805,-53.3898,1150.5,0.870232,1,1
2243,13,161.804,-66.7296,1100.5,1.04406,1,0
2244,13,177.644,27.6485,1300.5,0.340426,1,4
2244,13,182.108,32.0995,1250.5,0.509795,1,3
2244,13,186.49,36.4968,1200.5,0.679125,1,2
2244,13,190.892,41.0054,1150.5,0.848496,1,1
2244,13,195.376,45.475,1100.5,1.01788,1,0
2245,-13,114.808,447.013,1300.5,0.368843,1,4
2245,-13,93.3962,454.951,1250.5,0.55234,1,3
2245,-13,72.0094,462.839,1200.5,0.735781,1,2
2245,-13,50.626,470.763,1150.5,0.919235,1,1
2245,-13,29.2527,478.665,1100.5,1.10267,1,0
2247,13,214.539,-174.763,1300.5,0.368766,1,4
2247,13,211.023,-152.168,1250.5,0.552252,1,3
2247,13,207.49,-129.566,1200.5,0.735753,1,2
2247,13,203.945,-106.977,1150.5,0.919237,1,1
2247,13,200.402,-84.3937,1100.5,1.10271,1,0
2248,13,-119.181,-2.90708,1300.5,0.364987,1,4
2248,13,-99.2051,4.17978,1250.5,0.546567,1,3
2248,13,-79.262,11.2845,1200.5,0.728113,1,2
2248,13,-59.2996,18.3717,1150.5,0.909677,1,1
2248,13,-39.262,25.4414,1100.5,1.09133,1,0
2249,-13,207.454,123.033,1300.5,0.347065,1,4
2249,-13,203.844,135.875,1250.5,0.519748,1,3
2249,-13,200.259,148.733,1200.5,0.692439,1,2
2249,-13,196.615,161.588,1150.5,0.86514,1,1
2249,-13,192.995,174.47,1100.5,1.03718,1,0
2249,-13,192.937,174.677,1099.7,1.03786,1,0
2250,-13,402.486,-11.134,1300.5,0.403169,1,4
2250,-13,372.902,-26.4782,1250.5,0.603794,1,3
2250,-13,343.353,-41.8375,1200.5,0.804373,1,2
2250,-13,313.829,-57.2006,1150.5,1.00491,1,1
2250,-13,284.232,-72.62,1100.5,1.20563,1,0
2251,13,204.952,446.71,1300.5,0.362794,1,4
2251,13,225.364,443.335,1250.5,0.543292,1,3
2251,13,245.775,439.96,1200.5,0.723788,1,2
2251,13,266.187,436.588,1150.5,0.904285,1,1
2251,13,286.601,433.216,1100.5,1.08478,1,0
2252,-13,-23.5758,-225.78,1300.5,0.389083,1,4
2252,-13,-21.6071,-247.405,1250.5,0.583277,1,3
2252,-13,-18.8562,-270.49,1200.5,0.778666,1,2
2252,-13,-18.8167,-270.822,1199.78,0.779778,1,2
2252,-13,-16.2138,-293.702,1150.5,0.97649,1,1
2252,-13,-13.3916,-317.083,1100.5,1.17353,1,0
2253,-13,-255.293,394.809,1300.5,0.549153,1,4
2253,-13,-190.774,401.737,1250.5,0.822428,1,3
2253,-13,-126.308,408.645,1200.5,1.091,1,2
2253,-13,-126.093,408.668,1200.33,1.09556,1,2
2253,-13,-61.8219,415.556,1150.5,1.36874,1,1
2253,-13,2.67506,422.482,1100.5,1.64196,1,0
2254,13,-497.328,-423.409,1300.5,0.34229,1,4
2255,-13,-164.224,306.419,1300.5,0.545493,1,4
2255,-13,-227.74,315.753,1250.5,0.816924,1,3
2255,-13,-291.252,325.081,1200.5,1.08834,1,2
2255,-13,-354.767,334.412,1150.5,1.35754,1,1
2255,-13,-355.515,334.522,1149.91,1.35977,1,1
2255,-13,-418.276,343.715,1100.5,1.63117,1,0
2256,13,-78.5667,-136.791,1300.5,0.559196,1,4
2256,13,-105.94,-75.92,1250.5,0.837375,1,3
2256,13,-133.304,-15.0584,1200.5,1.11552,1,2
2256,13,-160.655,45.823,1150.5,1.3937,1,1
2256,13,-188.009,106.709,1100.5,1.6719,1,0
2257,13,-301.088,-91.7449,1300.5,0.421958,1,4
2257,13,-278.991,-122.853,1250.5,0.63187,1,3
2257,13,-256.921,-153.92,1200.5,0.841678,1,2
2257,13,-234.864,-184.968,1150.5,1.05144,1,1
2257,13,-212.754,-216.039,1100.5,1.26131,1,0
2258,-13,389.384,-339.284,1300.5,0.426869,1,4
2258,-13,373.125,-303.956,1250.5,0.639589,1,3
2258,-13,356.904,-268.496,1200.5,0.852524,1,2
2258,-13,340.712,-232.911,1150.5,1.06567,1,1
2258,-13,324.388,-197.271,1100.5,1.27903,1,0
2259,13,243.723,-1.4865,1300.5,0.342769,1,4
2259,13,234.465,-6.31196,1250.5,0.513312,1,3
2259,13,225.243,-11.1673,1200.5,0.683842,1,2
2259,13,216.024,-16.0502,1150.5,0.85438,1,1
2259,13,206.807,-20.8917,1100.5,1.0249,1,0
2259,13,-228.665,-186.806,-1099.5,8.54033,0,0
2259,13,-239.179,-188.638,-1149.5,8.71133,0,1
2259,13,-249.753,-190.425,-1199.5,8.88237,0,2
2259,13,-260.361,-192.238,-1249.5,9.05343,0,3
2259,13,-270.994,-194.05,-1299.5,9.22451,0,4
2260,-13,-357.59,148.043,1300.5,0.499068,1,4
2260,-13,-351.423,196.219,1250.5,0.746849,1,3
2260,-13,-345.453,244.298,1200.5,0.994392,1,2
2260,-13,-339.524,292.02,1150.5,1.24108,1,1
2260,-13,-333.207,339.032,1100.5,1.48619,1,0
2261,-13,-187.051,-51.86,1300.5,0.504753,1,4
2261,-13,-243.161,-47.3166,1250.5,0.755906,1,3
2261,-13,-299.268,-42.7717,1200.5,1.00705,1,2
2261,-13,-355.379,-38.2355,1150.5,1.2582,1,1
2261,-13,-411.487,-33.6994,1100.5,1.50935,1,0
2262,13,-210.332,41.6376,1300.5,0.441866,1,4
2262,13,-190.684,3.47093,1250.5,0.661687,1,3
2262,13,-171.065,-34.6794,1200.5,0.881075,1,2
2262,13,-170.706,-35.3777,1199.58,0.881447,1,2
2262,13,-151.439,-72.832,1150.5,1.10122,1,1
2262,13,-131.814,-110.993,1100.5,1.32101,1,0
2263,13,-482.498,276.145,1300.5,0.356823,1,4
2263,13,-493.122,261.388,1250.5,0.534344,1,3
2264,-13,-131.918,473.96,1300.5,0.422182,1,4
2264,-13,-168.292,464.426,1250.5,0.632137,1,3
2264,-13,-204.517,454.836,1200.5,0.841831,1,2
2264,-13,-240.599,445.204,1150.5,1.05127,1,1
2264,-13,-276.639,435.663,1100.5,1.26058,1,0
2266,13,-386.922,306.831,1300.5,0.447699,1,4
2266,13,-428.094,322.706,1250.5,0.670561,1,3
2266,13,-469.277,338.549,1200.5,0.893416,1,2
2267,13,1.38026,171.741,1300.5,0.42375,1,4
2267,13,-16.1379,206.122,1250.5,0.634609,1,3
2267,13,-33.6526,240.44,1200.5,0.84535,1,2
2267,13,-51.1793,274.815,1150.5,1.05621,1,1
2267,13,-68.7405,309.132,1100.5,1.26699,1,0
2268,13,190.366,104.895,1300.5,0.337119,1,4
2268,13,185.163,105.58,1250.5,0.504837,1,3
2268,13,179.945,106.275,1200.5,0.67256,1,2
2268,13,174.746,106.961,1150.5,0.840277,1,1
2268,13,169.549,107.657,1100.5,1.00799,1,0
2268,13,-57.8928,153.636,-1099.5,8.38824,0,0
2268,13,-63.0502,155.091,-1149.5,8.556,0,1
2268,13,-68.198,156.538,-1199.5,8.72376,0,2
2268,13,-73.356,157.986,-1249.5,8.89152,0,3
2268,13,-78.5098,159.447,-1299.5,9.05928,0,4
2269,13,323.823,382.973,1300.5,0.409441,1,4
2269,13,349.554,362.616,1250.5,0.612799,1,3
2269,13,374.945,342.61,1200.5,0.811666,1,2
2269,13,375.003,342.564,1200.39,0.815258,1,2
2269,13,400.511,322.518,1150.5,1.0181,1,1
2269,13,426.149,302.385,1100.5,1.22111,1,0
2270,13,-221.26,-202.187,1300.5,0.446711,1,4
2270,13,-220.735,-245.154,1250.5,0.668377,1,3
2270,13,-220.287,-288.034,1200.5,0.889856,1,2
2270,13,-219.994,-330.996,1150.5,1.11152,1,1
2270,13,-219.748,-373.697,1100.5,1.3326,1,0
2271,13,240.15,-282.76,1300.5,0.49327,1,4
2271,13,201.824,-320.734,1250.5,0.734562,1,3
2271,13,201.718,-320.839,1250.36,0.738794,1,3
2271,13,163.565,-358.64,1200.5,0.984079,1,2
2271,13,125.299,-396.562,1150.5,1.22941,1,1
2271,13,87.0668,-434.498,1100.5,1.4747,1,0
2272,13,412.182,-432.133,1300.5,0.414455,1,4
2272,13,376.061,-436.028,1250.5,0.620628,1,3
2272,13,339.936,-439.924,1200.5,0.82681,1,2
2272,13,303.812,-443.817,1150.5,1.03299,1,1
2272,13,267.679,-447.716,1100.5,1.23919,1,0
2273,-13,301.524,46.3627,1300.5,0.38963,1,4
2273,-13,275.502,60.0728,1250.5,0.58343,1,3
2273,-13,249.468,73.7665,1200.5,0.777234,1,2
2273,-13,223.445,87.4278,1150.5,0.970997,1,1
2273,-13,197.434,101.062,1100.5,1.16472,1,0
2274,13,463.963,72.6938,1300.5,0.444635,1,4
2274,13,476.142,114.636,1250.5,0.666155,1,3
2274,13,488.31,156.602,1200.5,0.887715,1,2
2275,13,420.04,-169.341,1300.5,0.451957,1,4
2275,13,437.739,-127.866,1250.5,0.676781,1,3
2275,13,455.392,-86.3104,1200.5,0.901735,1,2
2275,13,472.945,-44.7505,1150.5,1.12661,1,1
2275,13,490.478,-3.26171,1100.5,1.35131,1,0
2276,-13,-305.151,124.061,1300.5,0.414964,1,4
2276,-13,-340.255,114.443,1250.5,0.621405,1,3
2276,-13,-375.323,104.86,1200.5,0.827758,1,2
2276,-13,-410.38,95.2583,1150.5,1.0341,1,1
2276,-13,-445.453,85.6345,1100.5,1.24049,1,0
2277,13,-131.056,-378.353,1300.5,0.416009,1,4
2277,13,-131.13,-390.649,1250.5,0.622811,1,3
2277,13,-131.168,-402.444,1200.5,0.829373,1,2
2277,13,-131.239,-414.143,1150.5,1.03605,1,1
2277,13,-131.693,-425.973,1100.5,1.24308,1,0
2278,-13,67.193,103.202,1300.5,0.403967,1,4
2278,-13,76.9222,132.21,1250.5,0.604721,1,3
2278,-13,86.6735,160.704,1200.5,0.804635,1,2
2278,-13,96.5546,189.115,1150.5,1.00451,1,1
2278,-13,106.471,217.746,1100.5,1.20478,1,0
2279,13,282.14,-147.49,1300.5,0.385146,1,4
2279,13,258.281,-134.869,1250.5,0.576724,1,3
2279,13,234.509,-122.165,1200.5,0.768244,1,2
2279,13,210.767,-109.568,1150.5,0.959641,1,1
2279,13,187.074,-96.9347,1100.5,1.151,1,0
2280,-13,-60.7585,189.469,1300.5,0.427995,1,4
2280,-13,-94.2856,209.487,1250.5,0.640618,1,3
2280,-13,-127.792,229.619,1200.5,0.853334,1,2
2280,-13,-161.164,249.821,1150.5,1.06588,1,1
2280,-13,-194.576,270.016,1100.5,1.2785,1,0
2281,13,-121.789,24.4785,1300.5,0.348054,1,4
2281,13,-113.639,13.1555,1250.5,0.521213,1,3
2281,13,-105.49,1.83764,1200.5,0.694367,1,2
2281,13,-97.3343,-9.48649,1150.5,0.86753,1,1
2281,13,-89.1766,-20.8092,1100.5,1.03795,1,0
2281,13,-89.1426,-20.8565,1100.29,1.04069,1,0
2282,-13,399.401,260.481,1300.5,0.425649,1,4
2282,-13,428.875,235.08,1250.5,0.637793,1,3
2282,-13,458.277,209.729,1200.5,0.849744,1,2
2282,-13,487.737,184.324,1150.5,1.06187,1,1
2283,-13,-6.77871,242.064,1300.5,0.341157,1,4
2283,-13,-6.73988,242.138,1300.09,0.343156,1,4
2283,-13,-2.08534,251.046,1250.5,0.513906,1,3
2283,-13,2.59357,260.052,1200.5,0.684667,1,2
2283,-13,7.25177,269.035,1150.5,0.855408,1,1
2283,-13,11.8588,278.018,1100.5,1.02613,1,0
2284,13,391.116,-462.109,1300.5,0.384242,1,4
2284,13,371.048,-447.601,1250.5,0.575533,1,3
2284,13,351.027,-432.92,1200.5,0.766928,1,2
2284,13,331.079,-418.197,1150.5,0.958277,1,1
2284,13,311.249,-403.45,1100.5,1.14951,1,0
2285,-13,464.359,-251.458,1300.5,0.409871,1,4
2285,-13,499.224,-255.97,1250.5,0.613803,1,3
2286,-13,-480.907,-185.327,1300.5,0.345791,1,4
2286,-13,-493.161,-182.248,1250.5,0.517824,1,3
2287,13,-329.512,-187.471,1300.5,0.3527,1,4
2287,13,-329.339,-187.266,1299.69,0.35338,1,4
2287,13,-318.799,-174.761,1250.5,0.529186,1,3
2287,13,-308.101,-162.075,1200.5,0.704963,1,2
2287,13,-297.372,-149.393,1150.5,0.880758,1,1
2287,13,-286.641,-136.739,1100.5,1.05653,1,0
2287,13,183.348,401.633,-1099.5,8.77519,0,0
2287,13,194.065,413.661,-1149.5,8.95049,0,1
2287,13,204.771,425.671,-1199.5,9.12577,0,2
2287,13,215.495,437.693,-1249.5,9.30107,0,3
2287,13,226.212,449.712,-1299.5,9.47637,0,4
2288,13,-244.329,-262.387,1300.5,0.425502,1,4
2288,13,-235.419,-227.123,1250.5,0.63679,1,3
2288,13,-226.395,-191.779,1200.5,0.848316,1,2
2288,13,-217.539,-156.148,1150.5,1.06034,1,1
2288,13,-208.405,-120.41,1100.5,1.27272,1,0
2289,13,-291.695,24.2291,1300.5,0.666866,1,4
2289,13,-369.12,-12.1036,1250.5,0.998486,1,3
2289,13,-446.671,-48.6507,1200.5,1.33046,1,2
2289,13,-448.164,-49.3545,1199.54,1.3307,1,2
2290,-13,-200.45,-265.136,1300.5,0.370291,1,4
2290,-13,-209.664,-286.688,1250.5,0.554498,1,3
2290,-13,-218.869,-308.241,1200.5,0.738701,1,2
2290,-13,-228.077,-329.798,1150.5,0.922912,1,1
2290,-13,-237.28,-351.355,1100.5,1.10712,1,0
2291,-13,434.196,-267.636,1300.5,0.48918,1,4
2291,-13,452.11,-217.637,1250.5,0.732568,1,3
2291,-13,469.975,-167.642,1200.5,0.975905,1,2
2291,-13,487.835,-117.63,1150.5,1.21928,1,1
2292,13,-170.782,390.677,1300.5,0.364649,1,4
2292,13,-187.792,403.168,1250.5,0.546055,1,3
2292,13,-204.842,415.628,1200.5,0.727479,1,2
2292,13,-221.884,428.161,1150.5,0.908953,1,1
2292,13,-238.879,440.669,1100.5,1.09035,1,0
2293,-13,-415.75,-231.924,1300.5,0.389655,1,4
2293,-13,-432.872,-215.667,1250.5,0.58372,1,3
2293,-13,-449.674,-199.617,1200.5,0.777239,1,2
2293,-13,-466.633,-183.518,1150.5,0.971012,1,1
2293,-13,-483.946,-167.242,1100.5,1.16538,1,0
2294,13,-477.402,414.039,1300.5,0.337618,1,4
2294,13,-471.592,415.24,1250.5,0.505588,1,3
2294,13,-465.771,416.455,1200.5,0.673562,1,2
2294,13,-459.948,417.676,1150.5,0.841539,1,1
2294,13,-454.114,418.902,1100.5,1.00952,1,0
2294,13,-199.016,481.664,-1099.5,8.40101,0,0
2294,13,-192.961,483.243,-1149.5,8.56912,0,1
2294,13,-186.905,484.829,-1199.5,8.73723,0,2
2294,13,-180.844,486.423,-1249.5,8.90534,0,3
2294,13,-174.787,488.007,-1299.5,9.07345,0,4
2295,13,257.448,94.6826,1300.5,0.448509,1,4
2295,13,290.893,122.032,1250.5,0.671674,1,3
2295,13,324.458,149.429,1200.5,0.895121,1,2
2295,13,358.112,176.801,1150.5,1.11869,1,1
2295,13,391.737,204.339,1100.5,1.34244,1,0
2296,13,-192.942,-100.253,1300.5,0.413663,1,4
2296,13,-157.114,-95.5127,1250.5,0.619461,1,3
2296,13,-121.282,-90.7765,1200.5,0.825264,1,2
2296,13,-85.4458,-86.0475,1150.5,1.03107,1,1
2296,13,-49.5015,-81.3408,1100.5,1.23709,1,0
2297,-13,-243.572,419.365,1300.5,0.399864,1,4
2297,-13,-211.231,420.733,1250.5,0.598782,1,3
2297,-13,-178.862,422.13,1200.5,0.795691,1,2
2297,-13,-178.55,422.144,1200.02,0.797753,1,2
2297,-13,-146.482,423.533,1150.5,0.996743,1,1
2297,-13,-114.084,424.902,1100.5,1.19577,1,0
2298,-13,255.552,274.758,1300.5,0.352181,1,4
2298,-13,255.615,274.863,1299.96,0.353796,1,4
2298,-13,261.276,284.389,1250.5,0.52947,1,3
2298,-13,266.906,294.115,1200.5,0.70518,1,2
2298,-13,272.683,303.746,1150.5,0.880898,1,1
2298,-13,278.258,313.424,1100.5,1.05658,1,0
2299,13,-425.994,77.0448,1300.5,0.428322,1,4
2299,13,-400.971,47.2716,1250.5,0.641789,1,3
2299,13,-376.023,17.7317,1200.5,0.854774,1,2
2299,13,-350.892,-11.824,1150.5,1.06804,1,1
2299,13,-325.807,-41.3264,1100.5,1.28116,1,0
2301,-13,-366.154,-240.216,1300.5,0.408412,1,4
2301,-13,-353.493,-208.453,1250.5,0.611382,1,3
2301,-13,-340.798,-176.515,1200.5,0.814691,1,2
2301,-13,-328.064,-144.582,1150.5,1.01801,1,1
2301,-13,-315.338,-112.641,1100.5,1.22135,1,0
2302,13,8.32557,-223.487,1300.5,0.480662,1,4
2302,13,-12.8503,-270.121,1250.5,0.719605,1,3
2302,13,-34.0381,-316.699,1200.5,0.958438,1,2
2302,13,-55.2467,-363.298,1150.5,1.19734,1,1
2302,13,-76.4539,-409.946,1100.5,1.43635,1,0
2304,13,294.581,403.905,1300.5,0.37324,1,4
2304,13,306.749,424.728,1250.5,0.558763,1,3
2304,13,318.911,445.504,1200.5,0.744225,1,2
2304,13,331.108,466.255,1150.5,0.929682,1,1
2304,13,343.28,487.042,1100.5,1.11517,1,0
2305,13,252.247,-210.76,1300.5,0.406178,1,4
2305,13,221.275,-225.057,1250.5,0.608244,1,3
2305,13,190.282,-239.338,1200.5,0.810334,1,2
2305,13,159.267,-253.646,1150.5,1.01248,1,1
2305,13,128.234,-267.952,1100.5,1.21466,1,0
2306,-13,59.861,-306.063,1300.5,0.543057,1,4
2306,-13,23.1653,-358.061,1250.5,0.813343,1,3
2306,-13,-13.451,-410.033,1200.5,1.08345,1,2
2306,-13,-50.0868,-462.071,1150.5,1.35373,1,1
2307,-13,-297.447,-141.751,1300.5,0.926757,1,4
2307,-13,-256.849,-264.112,1250.5,1.38801,1,3
2307,-13,-216.279,-386.464,1200.5,1.84921,1,2
2308,-13,92.8831,-5.75136,1300.5,0.453542,1,4
2308,-13,137.14,-16.3936,1250.5,0.67914,1,3
2308,-13,181.434,-27.0446,1200.5,0.904826,1,2
2308,-13,225.768,-37.6973,1150.5,1.1306,1,1
2308,-13,270.142,-48.3292,1100.5,1.35645,1,0
2309,13,475.046,-137.774,1300.5,0.338625,1,4
2309,13,470.671,-135.634,1250.5,0.507116,1,3
2309,13,466.297,-133.396,1200.5,0.675622,1,2
2309,13,461.949,-131.134,1150.5,0.844123,1,1
2309,13,457.667,-128.863,1100.5,1.01261,1,0
2309,13,381.46,51.8413,-1099.5,8.62244,0,0
2309,13,378.054,54.7437,-1149.5,8.81646,0,1
2309,13,373.625,57.241,-1199.5,9.01086,0,2
2309,13,368.825,59.7483,-1249.5,9.20552,0,3
2309,13,364.516,62.2319,-1299.5,9.40018,0,4
2310,13,-168.005,424.377,1300.5,0.400961,1,4
2310,13,-148.426,399.411,1250.5,0.600469,1,3
2310,13,-128.676,374.492,1200.5,0.800105,1,2
2310,13,-108.939,349.75,1150.5,0.999471,1,1
2310,13,-89.1144,325.065,1100.5,1.19886,1,0
2311,-13,-334.853,268.621,1300.5,0.394943,1,4
2311,-13,-307.606,254.924,1250.5,0.591363,1,3
2311,-13,-280.383,241.199,1200.5,0.787768,1,2
2311,-13,-253.2,227.505,1150.5,0.984082,1,1
2311,-13,-226.109,214.005,1100.5,1.1801,1,0
2312,13,-339.217,365.535,1300.5,0.405045,1,4
2312,13,-345.25,332.452,1250.5,0.606614,1,3
2312,13,-351.402,299.253,1200.5,0.808442,1,2
2312,13,-357.584,266.011,1150.5,1.01036,1,1
2312,13,-363.784,232.822,1100.5,1.21218,1,0
2313,-13,-196.713,-80.6051,1300.5,0.409133,1,4
2313,-13,-231.175,-86.613,1250.5,0.612694,1,3
2313,-13,-265.636,-92.6248,1200.5,0.816254,1,2
2313,-13,-300.114,-98.6311,1150.5,1.01985,1,1
2313,-13,-334.594,-104.646,1100.5,1.22344,1,0
2314,13,-24.9755,328.977,1300.5,0.654408,1,4
2314,13,48.3324,366.062,1250.5,0.978235,1,3
2314,13,122.033,403.511,1200.5,1.30362,1,2
2314,13,196.194,441.194,1150.5,1.63049,1,1
2314,13,270.61,478.785,1100.5,1.95788,1,0
2315,-13,139.555,-267.957,1300.5,0.39094,1,4
2315,-13,110.345,-274.752,1250.5,0.585445,1,3
2315,-13,81.1357,-281.551,1200.5,0.779951,1,2
2315,-13,51.9519,-288.35,1150.5,0.974413,1,1
2315,-13,22.7648,-295.165,1100.5,1.16889,1,0
2317,-13,191.97,260.763,1300.5,0.349787,1,4
2317,-13,180.453,253.138,1250.5,0.523809,1,3
2317,-13,168.897,245.523,1200.5,0.697856,1,2
2317,-13,157.399,237.873,1150.5,0.871876,1,1
2317,-13,145.838,230.274,1100.5,1.04592,1,0
2317,-13,-274.718,-225.076,-1099.5,9.09502,0,0
2317,-13,-272.806,-231.514,-1149.5,9.32785,0,1
2317,-13,-270.836,-237.99,-1199.5,9.56154,0,2
2317,-13,-267.75,-245.353,-1249.5,9.79678,0,3
2317,-13,-266.589,-254.276,-1299.5,10.0336,0,4
2318,-13,352.016,-77.9194,1300.5,0.378267,1,4
2318,-13,342.84,-53.465,1250.5,0.566448,1,3
2318,-13,333.682,-28.9778,1200.5,0.754668,1,2
2318,-13,324.509,-4.49664,1150.5,0.942887,1,1
2318,-13,315.33,19.9811,1100.5,1.1311,1,0
2319,-13,-33.7002,1.71671,1300.5,0.37145,1,4
2319,-13,-49.7747,19.3827,1250.5,0.556291,1,3
2319,-13,-65.8502,37.0552,1200.5,0.741139,1,2
2319,-13,-81.9236,54.7316,1150.5,0.925989,1,1
2319,-13,-97.9965,72.4146,1100.5,1.10716,1,0
2319,-13,-97.9972,72.4154,1100.5,1.11085,1,0
2321,13,-278.404,212.474,1300.5,0.336935,1,4
2321,13,-273.56,212.942,1250.5,0.504558,1,3
2321,13,-268.729,213.426,1200.5,0.672177,1,2
2321,13,-263.895,213.92,1150.5,0.839797,1,1
2321,13,-259.053,214.374,1100.5,1.00742,1,0
2321,13,-42.5523,253.477,-1099.5,8.38576,0,0
2321,13,-38.0486,254.663,-1149.5,8.55336,0,1
2321,13,-33.5218,255.86,-1199.5,8.72097,0,2
2321,13,-29.0125,257.055,-1249.5,8.88858,0,3
2321,13,-24.4811,258.263,-1299.5,9.0562,0,4
2322,-13,-352.999,-472.85,1300.5,0.381952,1,4
2322,-13,-341.51,-497.596,1250.5,0.571997,1,3
2323,13,-292.089,-264.839,1300.5,0.670395,1,4
2323,13,-220.996,-314.214,1250.5,1.00388,1,3
2323,13,-149.897,-363.613,1200.5,1.33742,1,2
2323,13,-78.7201,-413.03,1150.5,1.67117,1,1
2323,13,-7.60264,-462.399,1100.5,2.0047,1,0
2324,13,228.806,-38.7044,1300.5,0.341349,1,4
2324,13,220.429,-42.9827,1250.5,0.511175,1,3
2324,13,212.022,-47.259,1200.5,0.681019,1,2
2324,13,203.615,-51.5213,1150.5,0.850858,1,1
2324,13,195.203,-55.7787,1100.5,1.0207,1,0
2324,13,-182.963,-320.761,-1099.5,8.52851,0,0
2324,13,-191.333,-327.879,-1149.5,8.69952,0,1
2324,13,-199.715,-335.024,-1199.5,8.87056,0,2
2324,13,-208.157,-342.144,-1249.5,9.04162,0,3
2324,13,-216.604,-349.243,-1299.5,9.21268,0,4
2325,-13,258.069,255.568,1300.5,0.475655,1,4
2325,-13,274.534,213.74,1250.5,0.712173,1,3
2325,-13,290.927,171.767,1200.5,0.94899,1,2
2325,-13,307.057,129.49,1150.5,1.18629,1,1
2325,-13,322.88,87.5252,1100.5,1.42267,1,0
2326,-13,-97.7689,347.431,1300.5,0.354963,1,4
2326,-13,-111.925,356.355,1250.5,0.531605,1,3
2326,-13,-126.134,365.185,1200.5,0.708241,1,2
2326,-13,-140.38,373.993,1150.5,0.884898,1,1
